Content ID,Content Type,content category,ReactionType,Sentiment,Score,Date,Hour,Minute,Second,Weekday
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,indifferent,neutral,20,2021-01-31,0,54,10,Sunday
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,adore,positive,72,2020-08-29,11,37,51,Saturday
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,intrigued,positive,45,2020-10-15,12,9,51,Thursday
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,love,positive,65,2020-08-02,21,20,42,Sunday
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,scared,negative,15,2020-10-31,21,46,10,Saturday
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,heart,positive,60,2020-10-12,9,40,5,Monday
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,want,positive,70,2020-12-12,12,22,24,Saturday
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,like,positive,50,2021-01-09,16,37,2,Saturday
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,hate,negative,5,2020-08-23,4,39,40,Sunday
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,love,positive,65,2020-12-22,4,20,41,Tuesday
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,disgust,negative,0,2020-11-07,8,49,52,Saturday
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,adore,positive,72,2021-04-17,22,45,10,Saturday
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,scared,negative,15,2021-04-21,0,21,8,Wednesday
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,intrigued,positive,45,2020-07-19,10,33,1,Sunday
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,intrigued,positive,45,2020-07-06,2,8,44,Monday
5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,love,positive,65,2021-03-26,5,42,40,Friday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,cherish,positive,70,2020-09-13,11,24,46,Sunday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,worried,negative,12,2021-01-28,21,6,52,Thursday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,indifferent,neutral,20,2021-01-20,1,15,51,Wednesday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,super love,positive,75,2020-09-03,1,15,28,Thursday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,worried,negative,12,2021-01-09,10,46,6,Saturday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,indifferent,neutral,20,2020-09-19,22,29,36,Saturday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,super love,positive,75,2021-05-29,7,21,43,Saturday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,worried,negative,12,2021-05-15,19,4,28,Saturday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,intrigued,positive,45,2020-08-15,12,27,11,Saturday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,disgust,negative,0,2021-03-31,15,51,15,Wednesday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,peeking,neutral,35,2021-02-15,3,32,10,Monday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,scared,negative,15,2021-03-29,19,3,1,Monday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,scared,negative,15,2020-07-29,10,40,21,Wednesday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,hate,negative,5,2021-05-08,13,47,13,Saturday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,heart,positive,60,2020-11-06,2,36,8,Friday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,super love,positive,75,2020-07-25,16,31,1,Saturday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,worried,negative,12,2020-12-04,0,56,40,Friday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,super love,positive,75,2020-09-22,2,8,51,Tuesday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,hate,negative,5,2020-07-05,5,50,42,Sunday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,want,positive,70,2020-10-20,12,11,9,Tuesday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,heart,positive,60,2021-01-11,6,2,2,Monday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,want,positive,70,2021-02-28,7,51,53,Sunday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,intrigued,positive,45,2020-12-06,13,45,28,Sunday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,peeking,neutral,35,2021-05-05,9,54,26,Wednesday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,interested,positive,30,2020-08-27,18,36,22,Thursday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,heart,positive,60,2020-10-15,1,29,34,Thursday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,peeking,neutral,35,2021-01-15,11,33,42,Friday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,intrigued,positive,45,2021-03-01,20,26,23,Monday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,peeking,neutral,35,2020-11-28,2,11,34,Saturday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,heart,positive,60,2020-06-26,19,5,37,Friday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,cherish,positive,70,2020-12-30,13,37,7,Wednesday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,super love,positive,75,2021-02-14,21,15,34,Sunday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,cherish,positive,70,2021-03-27,20,7,46,Saturday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,dislike,negative,10,2020-08-23,7,38,36,Sunday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,heart,positive,60,2020-11-09,8,23,3,Monday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,hate,negative,5,2021-05-12,20,45,29,Wednesday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,hate,negative,5,2021-04-15,13,23,20,Thursday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,peeking,neutral,35,2020-08-16,22,58,59,Sunday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,disgust,negative,0,2020-09-11,16,22,49,Friday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,intrigued,positive,45,2021-04-13,1,43,25,Tuesday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,cherish,positive,70,2020-12-13,15,59,17,Sunday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,dislike,negative,10,2020-12-03,8,8,6,Thursday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,disgust,negative,0,2020-10-13,16,31,34,Tuesday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,want,positive,70,2020-12-04,10,4,19,Friday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,peeking,neutral,35,2021-01-25,11,0,32,Monday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,hate,negative,5,2021-05-04,19,40,16,Tuesday
0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,disgust,negative,0,2020-07-23,19,31,31,Thursday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,love,positive,65,2021-01-06,6,8,1,Wednesday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,worried,negative,12,2020-10-21,3,48,31,Wednesday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,worried,negative,12,2021-02-23,22,36,9,Tuesday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,positive,75,2021-01-26,1,0,43,Tuesday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,peeking,neutral,35,2020-12-18,14,7,0,Friday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,indifferent,neutral,20,2021-05-23,23,27,54,Sunday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,worried,negative,12,2020-10-31,3,17,5,Saturday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,indifferent,neutral,20,2021-02-20,20,2,26,Saturday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,positive,75,2020-10-28,13,14,29,Wednesday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,peeking,neutral,35,2020-08-30,0,8,16,Sunday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,disgust,negative,0,2020-12-08,13,12,56,Tuesday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,scared,negative,15,2020-11-04,21,6,52,Wednesday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,scared,negative,15,2020-08-24,13,48,29,Monday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,disgust,negative,0,2021-01-05,13,15,46,Tuesday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,adore,positive,72,2021-02-28,9,21,36,Sunday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,dislike,negative,10,2020-09-22,4,9,35,Tuesday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,disgust,negative,0,2020-11-08,2,43,54,Sunday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,love,positive,65,2020-10-26,11,48,40,Monday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,heart,positive,60,2020-11-04,14,58,21,Wednesday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,love,positive,65,2021-05-31,1,24,35,Monday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,peeking,neutral,35,2021-03-07,6,31,9,Sunday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,intrigued,positive,45,2021-06-17,23,27,43,Thursday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,intrigued,positive,45,2020-07-27,23,54,47,Monday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,disgust,negative,0,2021-04-19,1,45,56,Monday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,like,positive,50,2020-10-05,13,55,20,Monday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,positive,75,2020-09-28,8,49,1,Monday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,dislike,negative,10,2021-02-25,4,2,48,Thursday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,heart,positive,60,2020-12-24,22,31,22,Thursday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,heart,positive,60,2021-06-15,12,15,12,Tuesday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,dislike,negative,10,2021-05-03,23,10,25,Monday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,intrigued,positive,45,2021-02-12,4,23,19,Friday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,adore,positive,72,2020-08-31,0,39,35,Monday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,indifferent,neutral,20,2021-01-11,8,47,58,Monday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,positive,75,2020-08-02,20,28,34,Sunday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,disgust,negative,0,2020-10-18,12,49,22,Sunday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,peeking,neutral,35,2021-03-28,8,8,25,Sunday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,positive,75,2021-02-11,4,2,30,Thursday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,heart,positive,60,2020-08-12,23,43,2,Wednesday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,scared,negative,15,2021-01-07,2,48,35,Thursday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,interested,positive,30,2020-10-27,3,58,50,Tuesday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,scared,negative,15,2021-02-19,0,55,24,Friday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,positive,75,2021-06-08,10,45,12,Tuesday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,like,positive,50,2020-10-18,4,17,57,Sunday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,positive,75,2020-11-05,13,54,53,Thursday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,intrigued,positive,45,2020-08-16,12,12,47,Sunday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,scared,negative,15,2020-10-14,14,55,56,Wednesday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,peeking,neutral,35,2021-04-01,12,4,53,Thursday
81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,like,positive,50,2020-09-25,6,17,26,Friday
e6ee2244-9382-49a9-8cbf-fa54aaaa2392,audio,travel,intrigued,positive,45,2021-03-03,18,40,34,Wednesday
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,GIF,fitness,interested,positive,30,2020-10-30,3,52,21,Friday
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,GIF,fitness,like,positive,50,2021-02-12,5,48,42,Friday
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,GIF,fitness,disgust,negative,0,2021-02-08,3,28,0,Monday
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,GIF,fitness,interested,positive,30,2021-04-02,7,49,50,Friday
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,GIF,fitness,worried,negative,12,2020-06-30,5,53,45,Tuesday
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,GIF,fitness,worried,negative,12,2020-10-22,23,10,8,Thursday
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,GIF,fitness,indifferent,neutral,20,2021-06-16,13,46,38,Wednesday
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,GIF,fitness,cherish,positive,70,2020-08-10,13,42,50,Monday
f332d362-dc48-46c2-a64b-641157c0987e,GIF,soccer,adore,positive,72,2020-07-26,19,34,55,Sunday
f332d362-dc48-46c2-a64b-641157c0987e,GIF,soccer,interested,positive,30,2020-12-12,15,31,52,Saturday
f332d362-dc48-46c2-a64b-641157c0987e,GIF,soccer,want,positive,70,2020-08-21,15,22,44,Friday
f332d362-dc48-46c2-a64b-641157c0987e,GIF,soccer,indifferent,neutral,20,2021-05-31,20,37,12,Monday
f332d362-dc48-46c2-a64b-641157c0987e,GIF,soccer,indifferent,neutral,20,2021-02-14,6,0,42,Sunday
f332d362-dc48-46c2-a64b-641157c0987e,GIF,soccer,disgust,negative,0,2021-02-15,20,35,25,Monday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,hate,negative,5,2020-09-08,14,1,57,Tuesday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,worried,negative,12,2020-10-28,7,37,33,Wednesday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,interested,positive,30,2020-11-21,19,53,48,Saturday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,scared,negative,15,2020-10-16,22,41,35,Friday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,hate,negative,5,2021-01-08,12,46,55,Friday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,positive,70,2020-09-07,6,55,4,Monday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,hate,negative,5,2021-01-26,16,14,57,Tuesday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,worried,negative,12,2020-09-15,22,47,26,Tuesday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,love,positive,65,2020-11-09,0,34,16,Monday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,like,positive,50,2020-09-03,13,36,20,Thursday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,indifferent,neutral,20,2021-02-01,4,49,33,Monday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,positive,70,2021-04-14,18,36,31,Wednesday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,love,positive,65,2021-01-12,11,57,12,Tuesday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,dislike,negative,10,2020-11-02,22,53,1,Monday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,heart,positive,60,2021-03-08,0,5,2,Monday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,positive,70,2020-09-14,5,11,58,Monday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,dislike,negative,10,2020-07-28,9,50,53,Tuesday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,positive,70,2020-06-30,1,25,28,Tuesday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,adore,positive,72,2021-01-26,19,53,46,Tuesday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,cherish,positive,70,2020-06-30,7,10,6,Tuesday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,adore,positive,72,2021-05-19,16,20,37,Wednesday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,positive,70,2021-03-11,23,55,36,Thursday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,positive,70,2020-10-17,22,39,24,Saturday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,adore,positive,72,2021-04-12,17,12,48,Monday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,hate,negative,5,2020-11-25,1,57,44,Wednesday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,disgust,negative,0,2021-06-09,9,41,37,Wednesday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,peeking,neutral,35,2021-05-20,17,51,52,Thursday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,hate,negative,5,2020-09-30,18,9,27,Wednesday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,super love,positive,75,2020-10-07,16,3,38,Wednesday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,scared,negative,15,2020-10-07,1,24,33,Wednesday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,scared,negative,15,2021-01-11,16,13,14,Monday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,disgust,negative,0,2020-12-26,6,13,28,Saturday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,disgust,negative,0,2021-06-15,17,31,50,Tuesday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,scared,negative,15,2021-05-21,9,25,49,Friday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,intrigued,positive,45,2020-11-14,15,11,3,Saturday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,super love,positive,75,2021-05-05,15,38,53,Wednesday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,interested,positive,30,2020-08-17,10,8,59,Monday
a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,intrigued,positive,45,2020-12-31,5,53,41,Thursday
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,disgust,negative,0,2020-11-21,3,14,44,Saturday
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,hate,negative,5,2020-10-05,18,0,47,Monday
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,cherish,positive,70,2021-05-28,15,20,37,Friday
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,hate,negative,5,2021-01-12,12,14,41,Tuesday
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,scared,negative,15,2021-02-20,0,7,4,Saturday
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,intrigued,positive,45,2020-07-14,21,1,13,Tuesday
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,worried,negative,12,2021-06-05,10,4,2,Saturday
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,want,positive,70,2021-03-23,1,55,33,Tuesday
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,cherish,positive,70,2021-05-18,9,52,53,Tuesday
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,scared,negative,15,2020-08-31,5,22,31,Monday
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,like,positive,50,2021-06-04,16,57,48,Friday
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,disgust,negative,0,2021-01-01,11,23,50,Friday
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,dislike,negative,10,2021-05-29,4,16,37,Saturday
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,interested,positive,30,2020-07-18,10,43,22,Saturday
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,adore,positive,72,2020-11-07,1,54,43,Saturday
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,like,positive,50,2020-08-11,12,1,55,Tuesday
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,dislike,negative,10,2020-07-24,18,23,18,Friday
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,scared,negative,15,2020-10-08,8,38,12,Thursday
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,indifferent,neutral,20,2021-02-05,13,5,1,Friday
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,indifferent,neutral,20,2020-11-09,3,5,47,Monday
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,interested,positive,30,2020-07-26,10,36,35,Sunday
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,like,positive,50,2021-05-19,4,30,38,Wednesday
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,super love,positive,75,2020-11-15,22,53,12,Sunday
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,worried,negative,12,2021-02-04,13,45,52,Thursday
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,intrigued,positive,45,2020-08-01,23,38,51,Saturday
9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,super love,positive,75,2020-09-22,17,7,18,Tuesday
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,adore,positive,72,2021-05-21,12,47,49,Friday
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,peeking,neutral,35,2021-02-25,12,5,38,Thursday
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,disgust,negative,0,2021-04-10,9,41,43,Saturday
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,worried,negative,12,2021-04-06,19,56,38,Tuesday
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,worried,negative,12,2021-04-05,16,42,13,Monday
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,disgust,negative,0,2020-12-14,12,53,1,Monday
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,heart,positive,60,2021-03-06,10,3,19,Saturday
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,hate,negative,5,2020-10-12,1,42,57,Monday
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,like,positive,50,2020-11-14,10,25,46,Saturday
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,scared,negative,15,2021-06-07,12,44,11,Monday
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,hate,negative,5,2021-02-13,13,45,4,Saturday
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,love,positive,65,2021-05-08,11,21,4,Saturday
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,scared,negative,15,2020-11-20,19,9,52,Friday
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,want,positive,70,2020-07-18,3,52,55,Saturday
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,love,positive,65,2020-08-27,15,23,50,Thursday
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,dislike,negative,10,2020-09-29,2,49,19,Tuesday
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,like,positive,50,2020-08-17,14,29,47,Monday
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,want,positive,70,2020-08-16,17,45,53,Sunday
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,like,positive,50,2020-07-06,0,8,33,Monday
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,heart,positive,60,2020-07-22,1,15,31,Wednesday
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,scared,negative,15,2021-05-16,13,24,49,Sunday
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,love,positive,65,2021-05-20,22,9,11,Thursday
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,hate,negative,5,2021-02-11,8,54,18,Thursday
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,intrigued,positive,45,2020-08-03,17,58,38,Monday
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,want,positive,70,2020-09-18,16,29,26,Friday
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,hate,negative,5,2021-03-27,8,58,2,Saturday
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,dislike,negative,10,2020-07-13,21,2,55,Monday
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,super love,positive,75,2021-01-19,3,7,21,Tuesday
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,want,positive,70,2021-04-30,6,11,44,Friday
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,like,positive,50,2021-04-04,1,34,57,Sunday
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,indifferent,neutral,20,2021-02-03,18,41,2,Wednesday
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,disgust,negative,0,2020-10-06,10,20,38,Tuesday
